index,build,test_index,RATE,SIZE,NTHREADS,BATCH,CAPACITY,QUEUES_PER_CORE,ZEROCOPY,RX-RATE-PPS,RX-RATE-MBPS,LOSE-RATE,AVG-LAT,run_index
146,local,73,0.1,64,1,256,256,4,true,145137.0,97.5412608,0.001455808372687,0.0011958622685185,0
147,local,73,0.1,64,1,256,256,4,true,145158.0,97.5558496,0.0014342987964272,0.001196462962963,1
148,local,74,100.0,256,1,256,256,4,true,5695197.0,12574.9778592,0.86892154999519,0.0039372357253086,0
149,local,74,100.0,256,1,256,256,4,true,5697482.0,12580.0242816,0.86631585051888,0.002718787037037,1
150,local,75,0.1,256,1,256,256,4,true,145130.0,320.3128704,0.0014998403839591,0.0011973734567901,0
151,local,75,0.1,256,1,256,256,4,true,145169.0,320.3975808,0.001456175781121,0.0011979182098765,1
152,local,76,100.0,1024,1,256,256,4,true,5671456.0,47367.6566592,0.51721871792979,0.002920125,0
153,local,76,100.0,1024,1,256,256,4,true,5684896.0,47479.9039296,0.51609555414487,0.0024480987654321,1
154,local,77,0.1,1024,1,256,256,4,true,145099.0,1211.151456,0.001498787138507,0.0012163800154321,0
155,local,77,0.1,1024,1,256,256,4,true,145131.0,1211.414544,0.001501897151349,0.0012113973765432,1
156,local,78,100.0,64,4,256,256,4,true,5893439.0,3960.3910304,0.89027825608225,0.012426584490740999,0
157,local,78,100.0,64,4,256,256,4,true,5864910.0,3941.219712,0.89063986103901,0.012477601080247,1
158,local,79,0.1,64,4,256,256,4,true,145300.0,97.6509376,6.4689463049938e-05,0.0011603680555556,0
159,local,79,0.1,64,4,256,256,4,true,145345.0,97.681248,7.2924406285257e-05,0.0011623395061728,1
160,local,80,100.0,256,4,256,256,4,true,5953956.0,13146.314768,0.8601761633931,0.012579273533951,0
161,local,80,100.0,256,4,256,256,4,true,5880909.0,12985.028016,0.86161377844781,0.01278087191358,1
162,local,81,0.1,256,4,256,256,4,true,145336.0,320.765952,7.0170224709787e-05,0.0011520918209877,0
163,local,81,0.1,256,4,256,256,4,true,145350.0,320.7993408,,0.0011594174382716,1
164,local,82,100.0,1024,4,256,256,4,true,5766368.0,48160.3731904,0.49786936835749,0.011108033950617,0
165,local,82,100.0,1024,4,256,256,4,true,5753153.0,48050.0602272,0.50137872521406,0.011039527777777999,1
166,local,83,0.1,1024,4,256,256,4,true,145291.0,1212.7563808,0.00013144285023159,0.0011635540123457,0
167,local,83,0.1,1024,4,256,256,4,true,145328.0,1213.0667904,9.6324332283126e-05,0.001167587962963,1
168,local,84,100.0,64,16,256,256,4,true,5659276.0,3803.0596928,0.89473604474196,0.011173587962963,0
169,local,84,100.0,64,16,256,256,4,true,5664080.0,3806.3635104,0.89431526513338,0.010822943287037,1
170,local,85,0.1,64,16,256,256,4,true,145322.0,97.6656384,0.00013829412477018,0.0032990686728395,0
171,local,85,0.1,64,16,256,256,4,true,145355.0,97.6878912,0.00013688717195226,0.0015471010802469,1
172,local,86,100.0,256,16,256,256,4,true,5733408.0,12659.3488224,0.86543020172123,0.010542543209877,0
173,local,86,100.0,256,16,256,256,4,true,5704003.0,12594.4230624,0.86629985643534,0.010584094907406999,1
174,local,87,0.1,256,16,256,256,4,true,145341.0,320.7769312,5.5727745881473e-05,0.0015243522376543002,0
175,local,87,0.1,256,16,256,256,4,true,145335.0,320.7629568,0.00014378491427947,0.0012358892746914,1
176,local,88,100.0,1024,16,256,256,4,true,5465000.0,45643.29792,0.50382105439992,0.0084417986111111,0
177,local,88,100.0,1024,16,256,256,4,true,5478517.0,45756.1766432,0.50241655308688,0.008385429012345699,1
178,local,89,0.1,1024,16,256,256,4,true,145335.0,1213.129728,0.00013209094461542,0.0023495655864198004,0
179,local,89,0.1,1024,16,256,256,4,true,145314.0,1212.9526656,0.00014586968607744,0.0013048414351852,1
180,local,90,100.0,64,1,1024,256,4,true,5193986.0,3490.3596096,0.9037841963606,0.0011369402006173,0
181,local,90,100.0,64,1,1024,256,4,true,5181144.0,3481.7301984,0.90374784851058,0.0023718348765432,1
182,local,91,0.1,64,1,1024,256,4,true,145194.0,97.580176,0.00097154180657233,0.0011990308641975,0
183,local,91,0.1,64,1,1024,256,4,true,145227.0,97.6019424,0.00092802604251585,0.0011950775462963,1
184,local,92,100.0,256,1,1024,256,4,true,5257962.0,11609.562384,0.87372826931683,0.00097674652777778,0
185,local,92,100.0,256,1,1024,256,4,true,5244213.0,11579.2044864,0.87391016928423,0.00093435108024691,1
186,local,93,0.1,256,1,1024,256,4,true,145218.0,320.5085472,0.00084421803530443,0.0011986697530864002,0
187,local,93,0.1,256,1,1024,256,4,true,145258.0,320.59488,0.00079519252464,0.0011986890432099,1
188,local,94,100.0,1024,1,1024,256,4,true,5074010.0,42377.7815904,0.55248527307698,0.0014492608024691,0
189,local,94,100.0,1024,1,1024,256,4,true,5066589.0,42315.8256768,0.551134223404,0.0016600528549383,1
190,local,95,0.1,1024,1,1024,256,4,true,145167.0,1211.7293056,0.00093322165872578,0.0012091782407407,0
191,local,95,0.1,1024,1,1024,256,4,true,145213.0,1212.1044192,0.00093429909679832,0.0012118097993827001,1
192,local,96,100.0,64,4,1024,256,4,true,6005978.0,4040.4031808,0.88958765144065,0.010290988040123,0
193,local,96,100.0,64,4,1024,256,4,true,6030203.0,4055.58304,0.88898327936842,0.010497524305556,1
194,local,97,0.1,64,4,1024,256,4,true,145317.0,97.6624896,0.0001321070314656,0.0011597040895062,0
195,local,97,0.1,64,4,1024,256,4,true,145348.0,97.6828416,0.0001320793136278,0.0011558221450617,1
196,local,98,100.0,256,4,1024,256,4,true,5988146.0,13221.9569952,0.85278836324494,0.010298286265432,0
