index,build,test_index,RATE,SIZE,NTHREADS,BATCH,CAPACITY,LISTS_PER_CORE,MEMPOOL_GPU,PERSISTENT_KERNEL,RX-RATE,LOSE-RATE,run_index
999,local,333,100,512,4,128,256,8,false,true,60.9350463488,0.25994897964387,0
1000,local,333,100,512,4,128,256,8,false,true,60.89631744,0.25059280721948,1
1001,local,333,100,512,4,128,256,8,false,true,60.6660878336,0.27770603199428,2
1002,local,334,100,1024,4,128,256,8,false,true,65.9420889088,0.30208171497624,0
1003,local,334,100,1024,4,128,256,8,false,true,65.920503808,0.30466082003957,1
1004,local,334,100,1024,4,128,256,8,false,true,65.9483492352,0.30759857043729,2
1005,local,335,100,64,8,128,256,8,false,true,14.827780352,0.41970047315863,0
1006,local,335,100,64,8,128,256,8,false,true,14.9365213696,0.41511878579331,1
1007,local,335,100,64,8,128,256,8,false,true,14.9496362496,0.4154705562282,2
1008,local,336,100,128,8,128,256,8,false,true,28.2990175232,0.37764661847022,0
1009,local,336,100,128,8,128,256,8,false,true,28.3401397248,0.37634390446328,1
1010,local,336,100,128,8,128,256,8,false,true,28.2276256768,0.37917683861971,2
1011,local,337,100,256,8,128,256,8,false,true,45.4584170496,0.31132765315363,0
1012,local,337,100,256,8,128,256,8,false,true,45.4844377088,0.3202639134988,1
1013,local,337,100,256,8,128,256,8,false,true,45.42735872,0.32827461012513,2
1014,local,338,100,512,8,128,256,8,false,true,54.7093766144,0.37812016042798,0
1015,local,338,100,512,8,128,256,8,false,true,54.5475715072,0.36341449397144,1
1016,local,338,100,512,8,128,256,8,false,true,54.56360448,0.37265678320651,2
1017,local,339,100,1024,8,128,256,8,false,true,61.331992576,0.35648716674258,0
1018,local,339,100,1024,8,128,256,8,false,true,61.416026112,0.35471349327594,1
1019,local,339,100,1024,8,128,256,8,false,true,61.5657406464,0.35376859142442,2
1020,local,340,100,64,1,256,256,8,false,true,10.3851241472,0.59832658248815,0
1021,local,340,100,64,1,256,256,8,false,true,10.3802497536,0.59855203239762,1
1022,local,340,100,64,1,256,256,8,false,true,10.3768960512,0.59864418943835,2
1023,local,341,100,128,1,256,256,8,false,true,20.0005619712,0.59082765077125,0
1024,local,341,100,128,1,256,256,8,false,true,20.0052989952,0.59047324642281,1
1025,local,341,100,128,1,256,256,8,false,true,19.9847683072,0.59128799106478,2
1026,local,342,100,256,1,256,256,8,false,true,36.297597952,0.51079250231391,0
1027,local,342,100,256,1,256,256,8,false,true,36.280368128,0.50533009812107,1
1028,local,342,100,256,1,256,256,8,false,true,36.2573314048,0.50632162437664,2
1029,local,343,100,512,1,256,256,8,false,true,55.6958195712,0.3415651943353,0
1030,local,343,100,512,1,256,256,8,false,true,55.6887846912,0.36649226679377,1
1031,local,343,100,512,1,256,256,8,false,true,55.6160565248,0.34239675181218,2
1032,local,344,100,1024,1,256,256,8,false,true,60.5816348672,0.36490459234489,0
1033,local,344,100,1024,1,256,256,8,false,true,60.5875339264,0.36548127109834,1
1034,local,344,100,1024,1,256,256,8,false,true,60.6358765568,0.36272626245341,2
1035,local,345,100,64,2,256,256,8,false,true,18.2081585664,0.26657919561594,0
1036,local,345,100,64,2,256,256,8,false,true,18.1968542208,0.27067716833556,1
1037,local,345,100,64,2,256,256,8,false,true,18.2282626048,0.26149727776384,2
1038,local,346,100,128,2,256,256,8,false,true,32.5364647936,0.25713359287392,0
1039,local,346,100,128,2,256,256,8,false,true,32.5932756992,0.25613812517203,1
1040,local,346,100,128,2,256,256,8,false,true,32.5392221184,0.25761669899235,2
1041,local,347,100,256,2,256,256,8,false,true,47.6755255296,0.26560273552009,0
1042,local,347,100,256,2,256,256,8,false,true,47.8994264064,0.26691900679608,1
1043,local,347,100,256,2,256,256,8,false,true,48.336989184,0.27153981128337,2
1044,local,348,100,512,2,256,256,8,false,true,56.8779153408,0.31026894142818,0
1045,local,348,100,512,2,256,256,8,false,true,56.793171968,0.31460370546671,1
1046,local,348,100,512,2,256,256,8,false,true,56.8248807424,0.31689832631481,2
1047,local,349,100,1024,2,256,256,8,false,true,62.850093056,0.33518395204338,0
1048,local,349,100,1024,2,256,256,8,false,true,62.8652064768,0.32984340204786,1
1049,local,349,100,1024,2,256,256,8,false,true,62.8485849088,0.33068226871855,2
1050,local,350,100,64,4,256,256,8,false,true,16.0143008256,0.36502875455878,0
1051,local,350,100,64,4,256,256,8,false,true,16.0932785152,0.36304082766174,1
1052,local,350,100,64,4,256,256,8,false,true,15.9722555904,0.36759394362415,2
1053,local,351,100,128,4,256,256,8,false,true,29.506545664,0.34347698004751,0
1054,local,351,100,128,4,256,256,8,false,true,29.4445528064,0.34451703790555,1
1055,local,351,100,128,4,256,256,8,false,true,29.4560283648,0.34545046812848,2
1056,local,352,100,256,4,256,256,8,false,true,42.0482428928,0.40288112146306,0
1057,local,352,100,256,4,256,256,8,false,true,41.7095768064,0.40221849683631,1
1058,local,352,100,256,4,256,256,8,false,true,42.012803072,0.39216951682096,2
1059,local,353,100,512,4,256,256,8,false,true,48.9571467264,0.41627546754967,0
1060,local,353,100,512,4,256,256,8,false,true,49.01833728,0.41494174133862,1
1061,local,353,100,512,4,256,256,8,false,true,49.2469501952,0.41556324193865,2
1062,local,354,100,1024,4,256,256,8,false,true,54.5332813824,0.41992555096791,0
1063,local,354,100,1024,4,256,256,8,false,true,54.7307429888,0.42029464863412,1
1064,local,354,100,1024,4,256,256,8,false,true,54.6822987776,0.41689154928538,2
1065,local,355,100,64,8,256,256,8,false,true,9.0182063104,0.66090069105785,0
1066,local,355,100,64,8,256,256,8,false,true,10.8027716608,0.59250861778501,1
1067,local,355,100,64,8,256,256,8,false,true,7.608598272,0.72009309205052,2
1068,local,356,100,128,8,256,256,8,false,true,27.4099560448,0.40175441023979,0
1069,local,356,100,128,8,256,256,8,false,true,27.5543145472,0.3981644560839,1
1070,local,356,100,128,8,256,256,8,false,true,27.3396013056,0.40373240750907,2
1071,local,357,100,256,8,256,256,8,false,true,34.8686065664,0.52951840647468,0
1072,local,357,100,256,8,256,256,8,false,true,35.6479932416,0.51748359658061,1
1073,local,357,100,256,8,256,256,8,false,true,35.3517641728,0.51669439643282,2
1074,local,358,100,512,8,256,256,8,false,true,43.4085425152,0.49880958518776,0
1075,local,358,100,512,8,256,256,8,false,true,43.0853566464,0.50883281474298,1
1076,local,358,100,512,8,256,256,8,false,true,42.8822986752,0.5033858505804,2
1077,local,359,100,1024,8,256,256,8,false,true,49.1123187712,0.47903489395121,0
1078,local,359,100,1024,8,256,256,8,false,true,48.3589791744,0.48773938842154,1
1079,local,359,100,1024,8,256,256,8,false,true,48.4130643968,0.48574781381614,2
1080,local,360,100,64,1,512,256,8,false,true,9.6564677632,0.6299164010033,0
1081,local,360,100,64,1,512,256,8,false,true,9.6376368128,0.63064173231141,1
1082,local,360,100,64,1,512,256,8,false,true,9.6488964608,0.63025366200519,2
1083,local,361,100,128,1,512,256,8,false,true,18.0112273408,0.63804481844658,0
1084,local,361,100,128,1,512,256,8,false,true,17.9860466688,0.63879834558135,1
1085,local,361,100,128,1,512,256,8,false,true,17.9962043392,0.63766567483906,2
1086,local,362,100,256,1,512,256,8,false,true,26.4684128256,0.6634396600715,0
1087,local,362,100,256,1,512,256,8,false,true,26.4935825408,0.66387336117108,1
1088,local,362,100,256,1,512,256,8,false,true,26.3377457152,0.66752019050063,2
1089,local,363,100,512,1,512,256,8,false,true,28.8975806464,0.67327327323433,0
1090,local,363,100,512,1,512,256,8,false,true,28.9068388352,0.67420935672187,1
1091,local,363,100,512,1,512,256,8,false,true,28.7899774976,0.67383822564101,2
1092,local,364,100,1024,1,512,256,8,false,true,31.127506944,0.67356361727035,0
1093,local,364,100,1024,1,512,256,8,false,true,31.1787536384,0.67395879010654,1
1094,local,364,100,1024,1,512,256,8,false,true,31.1636467712,0.6737404731346,2
1095,local,365,100,64,2,512,256,8,false,true,15.293520128,0.39910989994224,0
1096,local,365,100,64,2,512,256,8,false,true,15.2873296896,0.40004279945144,1
1097,local,365,100,64,2,512,256,8,false,true,15.2910998528,0.40030930743781,2
1098,local,366,100,128,2,512,256,8,false,true,23.8666186752,0.49460971370224,0
1099,local,366,100,128,2,512,256,8,false,true,23.8707137536,0.49523448721978,1
1100,local,366,100,128,2,512,256,8,false,true,23.9478213632,0.49251553789423,2
1101,local,367,100,256,2,512,256,8,false,true,31.6671524864,0.57412633694406,0
1102,local,367,100,256,2,512,256,8,false,true,31.5846490112,0.57414780586294,1
1103,local,367,100,256,2,512,256,8,false,true,31.5931549696,0.57293282456466,2
1104,local,368,100,512,2,512,256,8,false,true,22.4502910976,0.74913111749399,0
1105,local,368,100,512,2,512,256,8,false,true,37.1487735808,0.57114518750489,1
1106,local,368,100,512,2,512,256,8,false,true,37.2642578432,0.56076593507138,2
1107,local,369,100,1024,2,512,256,8,false,true,13.6214724608,0.85738817839311,0
1108,local,369,100,1024,2,512,256,8,false,true,43.6091314176,0.53712139867938,1
1109,local,369,100,1024,2,512,256,8,false,true,43.7547384832,0.53154739213904,2
1110,local,370,100,64,4,512,256,8,false,true,13.9723417088,0.45933757518804,0
1111,local,370,100,64,4,512,256,8,false,true,13.8494415872,0.46441461385182,1
1112,local,370,100,64,4,512,256,8,false,true,3.1844730368,0.88632554312263,2
1113,local,371,100,128,4,512,256,8,false,true,17.4638130176,0.65043176199977,0
1114,local,371,100,128,4,512,256,8,false,true,17.1130056704,0.65846774963211,1
1115,local,371,100,128,4,512,256,8,false,true,17.8440455168,0.64112679504119,2
1116,local,372,100,256,4,512,256,8,false,true,20.8670896128,0.74094936078107,0
1117,local,372,100,256,4,512,256,8,false,true,20.1408755712,0.75304872052014,1
1118,local,372,100,256,4,512,256,8,false,true,19.7184043008,0.75839711752595,2
1119,local,373,100,512,4,512,256,8,false,true,23.5171774464,0.7343692314699,0
1120,local,373,100,512,4,512,256,8,false,true,23.8799966208,0.72899890571395,1
1121,local,373,100,512,4,512,256,8,false,true,23.5303092224,0.73501796836674,2
1122,local,374,100,1024,4,512,256,8,false,true,26.6735190016,0.71815865716359,0
1123,local,374,100,1024,4,512,256,8,false,true,25.9075301376,0.7262646662277,1
1124,local,374,100,1024,4,512,256,8,false,true,26.3800496128,0.72129630666603,2
1125,local,375,100,64,8,512,256,8,false,true,11.695537408,0.55194160348575,0
1126,local,375,100,64,8,512,256,8,false,true,11.3772957184,0.56460748495898,1
1127,local,375,100,64,8,512,256,8,false,true,11.5037668864,0.55951219756443,2
1128,local,376,100,128,8,512,256,8,false,true,14.342055424,0.72015242543948,0
1129,local,376,100,128,8,512,256,8,false,true,14.0613010432,0.72682859268266,1
1130,local,376,100,128,8,512,256,8,false,true,14.1037180928,0.72607163034514,2
1131,local,377,100,256,8,512,256,8,false,true,17.4020993024,0.79042727655263,0
1132,local,377,100,256,8,512,256,8,false,true,17.4550714368,0.78952241828984,1
1133,local,377,100,256,8,512,256,8,false,true,16.557284352,0.80062145763786,2
1134,local,378,100,512,8,512,256,8,false,true,18.5766526976,0.79334527129786,0
1135,local,378,100,512,8,512,256,8,false,true,19.059318784,0.78754222732435,1
1136,local,378,100,512,8,512,256,8,false,true,17.8243756032,0.80180115218156,2
1137,local,379,100,1024,8,512,256,8,false,true,20.4139061248,0.78504057332039,0
1138,local,379,100,1024,8,512,256,8,false,true,21.4030852096,0.77494356320804,1
1139,local,379,100,1024,8,512,256,8,false,true,18.0472020992,0.81069543961403,2
1140,local,380,100,64,1,1024,256,8,false,true,5.5145150976,0.79590125392545,0
1141,local,380,100,64,1,1024,256,8,false,true,5.5190623744,0.79572507719886,1
1142,local,380,100,64,1,1024,256,8,false,true,5.5241199616,0.79554065379104,2
1143,local,381,100,128,1,1024,256,8,false,true,6.1329739776,0.8836164933215,0
1144,local,381,100,128,1,1024,256,8,false,true,6.1225044992,0.88385003087256,1
1145,local,381,100,128,1,1024,256,8,false,true,6.1247007744,0.88374706433622,2
1146,local,382,100,256,1,1024,256,8,false,true,6.8011567104,0.92190016841542,0
1147,local,382,100,256,1,1024,256,8,false,true,6.79254528,0.92188882649976,1
1148,local,382,100,256,1,1024,256,8,false,true,6.7956785152,0.92207782369225,2
1149,local,383,100,512,1,1024,256,8,false,true,6.8022747136,0.92597562614189,0
1150,local,383,100,512,1,1024,256,8,false,true,6.7914379264,0.9261229451934,1
1151,local,383,100,512,1,1024,256,8,false,true,6.8331614208,0.92567071566039,2
1152,local,384,100,1024,1,1024,256,8,false,true,7.3616736256,0.92303224791097,0
1153,local,384,100,1024,1,1024,256,8,false,true,7.3546088448,0.92298830024931,1
1154,local,384,100,1024,1,1024,256,8,false,true,7.3590980608,0.92288617918003,2
1155,local,385,100,64,2,1024,256,8,false,true,6.3395818496,0.76428613450999,0
1156,local,385,100,64,2,1024,256,8,false,true,6.384850432,0.7624583136652,1
1157,local,385,100,64,2,1024,256,8,false,true,6.342760192,0.76408525571999,2
1158,local,386,100,128,2,1024,256,8,false,true,7.0299350016,0.86642117844805,0
1159,local,386,100,128,2,1024,256,8,false,true,7.0458747904,0.86602758480796,1
1160,local,386,100,128,2,1024,256,8,false,true,7.0506467328,0.86591310295825,2
1161,local,387,100,256,2,1024,256,8,false,true,7.8035683328,0.90975317387025,0
1162,local,387,100,256,2,1024,256,8,false,true,7.8073872384,0.91000580431987,1
1163,local,387,100,256,2,1024,256,8,false,true,7.7873618944,0.91009220445022,2
1164,local,388,100,512,2,1024,256,8,false,true,8.6261260288,0.90552435154451,0
1165,local,388,100,512,2,1024,256,8,false,true,8.6543376384,0.90520819193264,1
1166,local,388,100,512,2,1024,256,8,false,true,8.6429945856,0.90536356170572,2
1167,local,389,100,1024,2,1024,256,8,false,true,9.1785043968,0.90339020835454,0
1168,local,389,100,1024,2,1024,256,8,false,true,9.1317714944,0.90388803911047,1
1169,local,389,100,1024,2,1024,256,8,false,true,9.1283980288,0.9039694325506,2
1170,local,390,100,64,4,1024,256,8,false,true,0.0111156736,0.99961082327848,0
1171,local,390,100,64,4,1024,256,8,false,true,0.01251072,0.99956137833313,1
1172,local,390,100,64,4,1024,256,8,false,true,0.0131028992,0.99954064120884,2
1173,local,391,100,128,4,1024,256,8,false,true,0.022329344,0.99958744156613,0
1174,local,391,100,128,4,1024,256,8,false,true,0.0302442496,0.99943873695493,1
1175,local,391,100,128,4,1024,256,8,false,true,0.0307089408,0.99943120381589,2
1176,local,392,100,256,4,1024,256,8,false,true,0.0562386944,0.99938216519534,0
1177,local,392,100,256,4,1024,256,8,false,true,0.0438491136,0.99951835172346,1
1178,local,392,100,256,4,1024,256,8,false,true,0.0587726848,0.99935440781106,2
1179,local,393,100,512,4,1024,256,8,false,true,0.0882798592,0.99906367936505,0
1180,local,393,100,512,4,1024,256,8,false,true,0.1083342848,0.9988510235336,1
1181,local,393,100,512,4,1024,256,8,false,true,0.1281417216,0.99864088340502,2
1182,local,394,100,1024,4,1024,256,8,false,true,0.3044204544,0.99683529737216,0
1183,local,394,100,1024,4,1024,256,8,false,true,0.2704744448,0.99718869182624,1
1184,local,394,100,1024,4,1024,256,8,false,true,0.3689095168,0.99616623601249,2
1185,local,395,100,64,8,1024,256,8,false,true,0.0021108224,0.9999264290569,0
1186,local,395,100,64,8,1024,256,8,false,true,3.1962285056,0.88334518817316,1
1187,local,395,100,64,8,1024,256,8,false,true,0.003077376,0.9998921958405,2
1188,local,396,100,128,8,1024,256,8,false,true,0.0038762496,0.99992833632163,0
1189,local,396,100,128,8,1024,256,8,false,true,0.0075701248,0.99985942180311,1
1190,local,396,100,128,8,1024,256,8,false,true,0.009828864,0.99981758694986,2
1191,local,397,100,256,8,1024,256,8,false,true,0.0103903232,0.9998858520429,0
1192,local,397,100,256,8,1024,256,8,false,true,0.0118300672,0.99987005617733,1
1193,local,397,100,256,8,1024,256,8,false,true,0.0148760576,0.99983659382755,2
1194,local,398,100,512,8,1024,256,8,false,true,0.0177856512,0.99981136313266,0
1195,local,398,100,512,8,1024,256,8,false,true,0.0207597568,0.99977984107838,1
1196,local,398,100,512,8,1024,256,8,false,true,0.019781632,0.99979021804305,2
1197,local,399,100,1024,8,1024,256,8,false,true,0.0725557248,0.9992459951714,0
1198,local,399,100,1024,8,1024,256,8,false,true,0.0483876864,0.9994971235573,1
1199,local,399,100,1024,8,1024,256,8,false,true,0.037707776,0.99960815154434,2
1200,local,400,100,64,1,64,256,16,false,true,5.0224438784,0.80741781148921,0
1201,local,400,100,64,1,64,256,16,false,true,5.0329516544,0.80707693569069,1
1202,local,400,100,64,1,64,256,16,false,true,5.0399033344,0.80665558842583,2
1203,local,401,100,128,1,64,256,16,false,true,9.8879120384,0.80821655816631,0
1204,local,401,100,128,1,64,256,16,false,true,9.8896285696,0.80820959011704,1
1205,local,401,100,128,1,64,256,16,false,true,9.892428288,0.80814670737456,2
1206,local,402,100,256,1,64,256,16,false,true,19.7288421376,0.76246380939811,0
1207,local,402,100,256,1,64,256,16,false,true,19.706855424,0.76282480761007,1
1208,local,402,100,256,1,64,256,16,false,true,19.7081104384,0.76217175371706,2
1209,local,403,100,512,1,64,256,16,false,true,39.1529852928,0.58475161786554,0
1210,local,403,100,512,1,64,256,16,false,true,39.1401152512,0.58491053947565,1
1211,local,403,100,512,1,64,256,16,false,true,39.192324096,0.58433613943104,2
1212,local,404,100,1024,1,64,256,16,false,true,58.0941438976,0.3964133528742,0
1213,local,404,100,1024,1,64,256,16,false,true,58.0528652288,0.39663227194951,1
1214,local,404,100,1024,1,64,256,16,false,true,58.0865073152,0.39642468371605,2
1215,local,405,100,64,2,64,256,16,false,true,8.8692224,0.65632412046863,0
1216,local,405,100,64,2,64,256,16,false,true,8.8844455936,0.65580200624063,1
1217,local,405,100,64,2,64,256,16,false,true,8.88959488,0.65562020883385,2
1218,local,406,100,128,2,64,256,16,false,true,17.8069429248,0.64160528788479,0
1219,local,406,100,128,2,64,256,16,false,true,17.7509464064,0.64363305685664,1
1220,local,406,100,128,2,64,256,16,false,true,17.7959635968,0.64253139024658,2
1221,local,407,100,256,2,64,256,16,false,true,34.7207610368,0.53685793778844,0
1222,local,407,100,256,2,64,256,16,false,true,34.6444326912,0.53729997494708,1
