index,build,test_index,RATE,SIZE,NTHREADS,BATCH,CAPACITY,QUEUES_PER_CORE,ZEROCOPY,TABLE,RX-RATE-PPS,RX-RATE-MBPS,LOSE-RATE,AVG-LAT,run_index
760,local,369,0.1,64,16,64,256,1,false,5,4112.0,2.7637632,0.97170334509465,7.2667704448301995,1
761,local,370,100.0,1024,16,64,256,1,false,5,8558.0,71.4767776,0.999271642516,,0
762,local,370,100.0,1024,16,64,256,1,false,5,8595.0,71.7855168,0.99926860552505,,1
763,local,371,0.1,1024,16,64,256,1,false,5,4202.0,35.0863872,0.97108790652364,7.275247810571,0
764,local,371,0.1,1024,16,64,256,1,false,5,4091.0,34.1515008,0.97185253679425,6.2123915439815,1
765,local,372,100.0,64,1,1024,256,1,false,5,21378.0,14.3665536,0.99961602719804,2.1331724236111,0
766,local,372,100.0,64,1,1024,256,1,false,5,21484.0,14.437536,0.99961239491719,,1
767,local,372,100.0,64,1,1024,256,1,false,5,811248.0,674.958336,0.98517540271024,,2
768,local,373,0.1,64,1,1024,256,1,false,5,6141.0,4.127664,0.9577397142922,4.8434829182099,0
769,local,373,0.1,64,1,1024,256,1,false,5,5872.0,3.9469536,0.95960424152713,4.8552264571759,1
770,local,374,100.0,1024,1,1024,256,1,false,5,20515.0,171.3424768,0.99825341094744,,0
771,local,374,100.0,1024,1,1024,256,1,false,5,20505.0,171.2620128,0.99825465485803,,1
772,local,375,0.1,1024,1,1024,256,1,false,5,6171.0,51.5241984,0.95752770343782,6.3364807411265005,0
773,local,375,0.1,1024,1,1024,256,1,false,5,6244.0,52.1150784,0.95704646185871,4.785600935571,1
774,local,376,100.0,64,4,1024,256,1,false,5,74240.0,49.8894336,0.99866744632334,,0
775,local,376,100.0,64,4,1024,256,1,false,5,74710.0,50.2075584,0.99865051059122,,1
776,local,377,0.1,64,4,1024,256,1,false,5,6108.0,4.1052,0.95797323711962,4.7619058128858,0
777,local,377,0.1,64,4,1024,256,1,false,5,6480.0,4.3554432,0.95541969105807,6.1282332322531,1
778,local,378,100.0,1024,4,1024,256,1,false,5,73312.0,612.297712,0.99375123547947,,0
779,local,378,100.0,1024,4,1024,256,1,false,5,72971.0,609.4507584,0.99378100092758,,1
780,local,379,0.1,1024,4,1024,256,1,false,5,6739.0,56.2520544,0.9536310754423,4.614564040895099,0
781,local,379,0.1,1024,4,1024,256,1,false,5,6425.0,53.6346816,0.95579060205418,5.474531455632699,1
782,local,380,100.0,64,16,1024,256,1,false,5,76997.0,52.041744,0.99861822728616,,0
783,local,380,100.0,64,16,1024,256,1,false,5,77798.0,52.4826528,0.99859458288308,,1
784,local,381,0.1,64,16,1024,256,1,false,5,4271.0,2.8716576,0.97061421856251,5.9591303777006,0
785,local,381,0.1,64,16,1024,256,1,false,5,4234.0,2.851152,0.97086608485065,4.9046520358796,1
786,local,382,100.0,1024,16,1024,256,1,false,5,74705.0,623.938576,0.99363186475729,,0
787,local,382,100.0,1024,16,1024,256,1,false,5,79750.0,666.070944,0.99320220283794,,1
788,local,383,0.1,1024,16,1024,256,1,false,5,4353.0,36.3379872,0.97003606903287,4.901479918595699,0
789,local,383,0.1,1024,16,1024,256,1,false,5,4369.0,36.4787424,0.96993372662007,7.183267831404301,1
790,local,384,100.0,64,1,64,256,4,false,5,3225.0,2.1676128,0.9999419942938,,0
791,local,384,100.0,64,1,64,256,4,false,5,3225.0,2.1676032,0.99994180252981,,1
792,local,385,0.1,64,1,64,256,4,false,5,3385.0,2.2753248,0.97670294674419,5.254128880015401,0
793,local,385,0.1,64,1,64,256,4,false,5,3420.0,2.2987104,0.97647075009631,5.4060124220679,1
794,local,386,100.0,1024,1,64,256,4,false,5,3549.0,29.6408512,0.99969795348422,6.8193128449074,0
795,local,386,100.0,1024,1,64,256,4,false,5,3565.0,29.7798912,0.99969661567278,,1
796,local,386,100.0,1024,1,64,256,4,false,5,873401.0,7434.3895968,0.92567630562246,,2
797,local,387,0.1,1024,1,64,256,4,false,5,3403.0,28.402368,0.97658127809672,4.3376570088735,0
798,local,387,0.1,1024,1,64,256,4,false,5,3435.0,28.6674112,0.97636455460695,4.3218031099536995,1
799,local,388,100.0,64,4,64,256,4,false,5,8489.0,5.7048096,0.99984769348957,,0
800,local,388,100.0,64,4,64,256,4,false,5,8454.0,5.6817024,0.99984776424402,,1
801,local,389,0.1,64,4,64,256,4,false,5,8643.0,5.808864,0.94053106064203,2.6740337434414,0
802,local,389,0.1,64,4,64,256,4,false,5,8636.0,5.8041408,0.94058587192823,3.1715322727623,1
803,local,390,100.0,1024,4,64,256,4,false,5,9480.0,79.1814208,0.9991931231,,0
804,local,390,100.0,1024,4,64,256,4,false,5,9399.0,78.50136,0.99920016535181,,1
805,local,391,0.1,1024,4,64,256,4,false,5,8073.0,67.4001408,0.94444023882996,3.7232387743056004,0
806,local,391,0.1,1024,4,64,256,4,false,5,8092.0,67.5569376,0.94431412755153,3.2731127878086,1
807,local,392,100.0,64,16,64,256,4,false,5,9997.0,6.7182624,0.99982036970464,,0
808,local,392,100.0,64,16,64,256,4,false,5,10006.0,6.724512,0.99981984330885,,1
809,local,393,0.1,64,16,64,256,4,false,5,9035.0,6.0722688,0.93783399418342,1.6288436365741,0
810,local,393,0.1,64,16,64,256,4,false,5,9094.0,6.1121088,0.93743326985944,1.8930209571759,1
811,local,394,100.0,1024,16,64,256,4,false,5,10158.0,84.8399008,0.9991355741502,,0
812,local,394,100.0,1024,16,64,256,4,false,5,10694.0,89.3187936,0.9990899053489,,1
813,local,395,0.1,1024,16,64,256,4,false,5,8972.0,74.9073024,0.93825757914605,1.8971673055556,0
814,local,395,0.1,1024,16,64,256,4,false,5,9006.0,75.1942816,0.93803357056755,2.1808712125772,1
815,local,396,100.0,64,1,1024,256,4,false,5,83366.0,56.0222304,0.99850321565336,,0
816,local,396,100.0,64,1,1024,256,4,false,5,82322.0,55.32096,0.99851453929214,,1
817,local,397,0.1,64,1,1024,256,4,false,5,26009.0,17.4800832,0.82103900804133,1.6615405547839999,0
818,local,397,0.1,64,1,1024,256,4,false,5,25824.0,17.3552832,0.82235527843664,1.6171565281636,1
819,local,398,100.0,1024,1,1024,256,4,false,5,80936.0,675.9760192,0.99310178935528,,0
820,local,398,100.0,1024,1,1024,256,4,false,5,81207.0,678.2436,0.99307856695356,,1
821,local,399,0.1,1024,1,1024,256,4,false,5,25735.0,214.828608,0.82291413649672,1.8046300408951,0
822,local,399,0.1,1024,1,1024,256,4,false,5,26291.0,219.4554592,0.81910087465804,1.6311792665895,1
823,local,400,100.0,64,4,1024,256,4,false,5,197823.0,133.530144,0.99644664906916,,0
824,local,400,100.0,64,4,1024,256,4,false,5,189840.0,128.2209792,0.99657873053262,,1
825,local,401,0.1,64,4,1024,256,4,false,5,12446.0,8.3646432,0.91437191046409,2.6669196747685002,0
826,local,401,0.1,64,4,1024,256,4,false,5,12506.0,8.4054624,0.91395435556754,2.8304999205247,1
827,local,402,100.0,1024,4,1024,256,4,false,5,206663.0,1726.0369216,0.98235461617591,,0
828,local,402,100.0,1024,4,1024,256,4,false,5,190023.0,1587.0651264,0.98377593264174,,1
829,local,403,0.1,1024,4,1024,256,4,false,5,12696.0,105.9878496,0.91263804052469,3.0264568206019002,0
830,local,403,0.1,1024,4,1024,256,4,false,5,12832.0,107.1319744,0.91171760199449,3.110919496142,1
831,local,404,100.0,64,16,1024,256,4,false,5,223785.0,153.2000256,0.99596965114669,,0
832,local,404,100.0,64,16,1024,256,4,false,5,231391.0,158.881824,0.99582545775505,,1
833,local,405,0.1,64,16,1024,256,4,false,5,9345.0,6.2829024,0.93570600518062,1.9268569324846,0
834,local,405,0.1,64,16,1024,256,4,false,5,9664.0,6.5017152,0.93351975675527,2.6072020324074003,1
835,local,406,100.0,1024,16,1024,256,4,false,5,219405.0,1832.455392,0.98125564720562,0.19394963348764999,0
836,local,406,100.0,1024,16,1024,256,4,false,5,207061.0,1729.3586112,0.98231308002782,0.21564470100309002,1
837,local,407,0.1,1024,16,1024,256,4,false,5,9389.0,78.3849312,0.93538993589086,1.5538475949074,0
838,local,407,0.1,1024,16,1024,256,4,false,5,9547.0,79.690192,0.93430702637393,2.6678572048611,1
839,local,408,100.0,64,1,64,256,16,false,5,13078.0,8.788416,0.99976476103505,,0
840,local,408,100.0,64,1,64,256,16,false,5,13084.0,8.7929184,0.99976398176995,,1
841,local,409,0.1,64,1,64,256,16,false,5,13455.0,9.0430464,0.90741774101105,2.5636181886574003,0
842,local,409,0.1,64,1,64,256,16,false,5,13469.0,9.0522912,0.90732861821284,3.1311277820215997,1
843,local,410,100.0,1024,1,64,256,16,false,5,13916.0,116.2331136,0.9988156707739,,0
844,local,410,100.0,1024,1,64,256,16,false,5,13922.0,116.2775328,0.99881545936014,,1
845,local,411,0.1,1024,1,64,256,16,false,5,13878.0,115.8438336,0.90451513116613,2.7270632727623,0
846,local,411,0.1,1024,1,64,256,16,false,5,13844.0,115.5557536,0.90475590962877,2.4296363603395,1
847,local,412,100.0,64,4,64,256,16,false,5,19253.0,12.9382176,0.99965426955347,,0
848,local,412,100.0,64,4,64,256,16,false,5,19352.0,13.004688,0.99965114510679,,1
849,local,413,0.1,64,4,64,256,16,false,5,22166.0,14.8968384,0.84747106291532,1.4558651234567999,0
850,local,413,0.1,64,4,64,256,16,false,5,22370.0,15.0337248,0.8461239510249,1.2743879556326998,1
851,local,414,100.0,1024,4,64,256,16,false,5,25364.0,211.844304,0.99784112900293,,0
852,local,414,100.0,1024,4,64,256,16,false,5,23602.0,197.1256512,0.9979918378546,,1
853,local,415,0.1,1024,4,64,256,16,false,5,18932.0,158.0789664,0.86970850815939,0.72250778973765,0
854,local,415,0.1,1024,4,64,256,16,false,5,18748.0,156.5399776,0.8710088890112,1.4602018676698,1
855,local,416,100.0,64,16,64,256,16,false,5,23277.0,15.6425568,0.99958199545142,,0
856,local,416,100.0,64,16,64,256,16,false,5,22622.0,15.2019936,0.99959230073913,,1
857,local,417,0.1,64,16,64,256,16,false,5,24556.0,16.5029536,0.83103429294875,0.75818061959877,0
858,local,417,0.1,64,16,64,256,16,false,5,25191.0,16.9295232,0.82671783344155,0.75811953665123,1
859,local,418,100.0,1024,16,64,256,16,false,5,23901.0,199.6269984,0.99796544135078,,0
860,local,418,100.0,1024,16,64,256,16,false,5,24030.0,200.7010656,0.99795510793789,,1
861,local,419,0.1,1024,16,64,256,16,false,5,24257.0,202.4745696,0.83306138656379,2.5819411929012,0
862,local,419,0.1,1024,16,64,256,16,false,5,24201.0,202.0804,0.83347920141354,0.78330230169753,1
863,local,420,100.0,64,1,1024,256,16,false,5,272114.0,182.861184,0.99510138131013,,0
864,local,420,100.0,64,1,1024,256,16,false,5,271862.0,182.6915712,0.99508411263802,,1
865,local,421,0.1,64,1,1024,256,16,false,5,109128.0,73.340896,0.24919916779499,0.48934463040123,0
866,local,421,0.1,64,1,1024,256,16,false,5,108805.0,73.1240544,0.25144474470673,0.48865995061727996,1
867,local,422,100.0,1024,1,1024,256,16,false,5,273126.0,2281.1375904,0.9766330390831,0.24544784953704,0
868,local,422,100.0,1024,1,1024,256,16,false,5,272248.0,2273.8042272,0.97670660440136,0.22275309182098998,1
869,local,423,0.1,1024,1,1024,256,16,false,5,108098.0,902.32872,0.25618202048185,0.50292015779321,0
870,local,423,0.1,1024,1,1024,256,16,false,5,109361.0,912.8513664,0.24749415641473,0.47623486226852,1
871,local,424,100.0,64,4,1024,256,16,false,5,268664.0,180.5711904,0.99516364116356,,0
872,local,424,100.0,64,4,1024,256,16,false,5,270630.0,181.9190688,0.99510580005647,,1
873,local,425,0.1,64,4,1024,256,16,false,5,52615.0,35.3606272,0.6380066433297,0.86207984529321,0
874,local,425,0.1,64,4,1024,256,16,false,5,52856.0,35.5213344,0.63636657585514,0.46484620177469,1
875,local,426,100.0,1024,4,1024,256,16,false,5,267880.0,2237.3276256,0.97707761052777,,0
876,local,426,100.0,1024,4,1024,256,16,false,5,267373.0,2233.086336,0.97712507534105,,1
877,local,427,0.1,1024,4,1024,256,16,false,5,53144.0,443.623056,0.63431680437738,0.78893434683642,0
878,local,427,0.1,1024,4,1024,256,16,false,5,55876.0,466.4010528,0.61557090568842,0.80415134027778,1
879,local,428,100.0,64,16,1024,256,16,false,5,272216.0,183.9888096,0.99508928332805,,0
880,local,428,100.0,64,16,1024,256,16,false,5,272383.0,183.566208,0.9950755496655,,1
881,local,429,0.1,64,16,1024,256,16,false,5,27540.0,18.5090464,0.81049559071242,0.85668419174383,0
882,local,429,0.1,64,16,1024,256,16,false,5,28034.0,18.8424864,0.80715473282564,0.53728783680556,1
883,local,430,100.0,1024,16,1024,256,16,false,5,269021.0,2246.8648416,0.97699147838013,0.14172553626543002,0
884,local,430,100.0,1024,16,1024,256,16,false,5,266963.0,2229.6631488,0.97716994685153,,1
885,local,430,100.0,1024,16,1024,256,16,false,5,886586.0,7546.6217344,0.92455121764069,,2
886,local,431,0.1,1024,16,1024,256,16,false,5,28083.0,234.0767328,0.80673771921192,1.9116348746142,0
887,local,431,0.1,1024,16,1024,256,16,false,5,28758.0,239.9409504,0.80214906997239,1.3292127723765002,1
