index,build,test_index,RATE,SIZE,NTHREADS,BATCH,CAPACITY,LISTS_PER_CORE,MEMPOOL_GPU,PERSISTENT_KERNEL,RX-RATE-PPS,RX-RATE-MBPS,LOSE-RATE,AVG-LAT,run_index
804,local,470,100.0,256,1,1024,256,16,true,false,5148863.0,11368.6716576,0.87664011817525,0.00087394367283951,0
805,local,470,100.0,256,1,1024,256,16,true,false,5186326.0,11451.390384,0.8756599399574,0.0008651956018518501,1
806,local,471,0.1,256,1,1024,256,16,true,false,145162.0,320.3825664,0.0011064999301557,0.0018919228395062,0
807,local,471,0.1,256,1,1024,256,16,true,false,145187.0,320.4390912,0.0011069922833901,0.0019078055555556,1
808,local,472,100.0,1024,1,1024,256,16,true,false,5033618.0,42040.4741632,0.55723981461843,0.0011845706018519,0
809,local,472,100.0,1024,1,1024,256,16,true,false,5092521.0,42532.4156544,0.55131953440899,0.0011723344907407,1
810,local,473,0.1,1024,1,1024,256,16,true,false,145118.0,1211.3093088,0.001500653310554,0.0019398418209877,0
811,local,473,0.1,1024,1,1024,256,16,true,false,145201.0,1211.9962048,0.00084638463020559,0.0020085941358025,1
812,local,474,100.0,64,4,1024,256,16,true,false,20308493.0,13647.310048,0.60006018093296,0.00072259837962963,0
813,local,474,100.0,64,4,1024,256,16,true,false,20314829.0,13651.5677728,0.60008191273222,0.00072110455246914,1
814,local,475,0.1,64,4,1024,256,16,true,false,145308.0,97.6565088,0.00010528206303295,0.0019733032407407,0
815,local,476,100.0,256,4,1024,256,16,true,false,19863411.0,43858.3181152,0.40421016395264,0.0008096952160493799,0
816,local,476,100.0,256,4,1024,256,16,true,false,19904517.0,43949.08224,0.40738072695673,0.00082407716049383,1
817,local,477,0.1,256,4,1024,256,16,true,false,145340.0,320.7755904,0.0002345667462772,0.0020075335648148,0
818,local,478,100.0,1024,4,1024,256,16,true,false,11218073.0,93692.5955968,0.0003206206818599,0.00091868827160494,0
819,local,479,0.1,1024,4,1024,256,16,true,false,145315.0,1212.9692928,0.00013279645949504,0.002248680941358,0
820,local,486,100.0,64,1,64,256,1,false,false,3317657.0,2229.4662528,0.93703659737378,0.0007382986111111099,0
821,local,486,100.0,64,1,64,256,1,false,false,3319180.0,2230.4902336,0.93762008442469,,1
822,local,487,0.1,64,1,64,256,1,false,false,145106.0,97.520496,0.0014980330145282,0.00079980941358025,0
823,local,487,0.1,64,1,64,256,1,false,false,145148.0,97.5485184,0.0014694389715028,0.00078438541666667,1
824,local,488,100.0,256,1,64,256,1,false,false,3373602.0,7448.9016288,0.92409394789201,0.0008351350308642,0
825,local,488,100.0,256,1,64,256,1,false,false,3385220.0,7474.5524576,0.92330566623243,0.0008407337962963,1
826,local,489,0.1,256,1,64,256,1,false,false,145115.0,320.2795776,0.0015137420253318,0.0012109996141975,0
827,local,489,0.1,256,1,64,256,1,false,false,145167.0,320.3935584,0.0015138811414155,0.0011975023148148,1
828,local,490,100.0,1024,1,64,256,1,false,false,3451901.0,28830.064656,0.7062661034383,0.0011200910493827001,0
829,local,490,100.0,1024,1,64,256,1,false,false,3458610.0,28886.0905856,0.70572439278209,0.0011173082561728,1
830,local,491,0.1,1024,1,64,256,1,false,false,145110.0,1211.249616,0.0015048644899459,0.001259544367284,0
831,local,491,0.1,1024,1,64,256,1,false,false,145136.0,1211.4682176,0.001501151318392,0.0012673904320987998,1
832,local,492,100.0,64,4,64,256,1,false,false,4898541.0,3291.8198048,0.90785947279603,0.0089488476080247,0
833,local,492,100.0,64,4,64,256,1,false,false,4882714.0,3281.1833312,0.9079160888392,0.0089822071759259,1
834,local,493,0.1,64,4,64,256,1,false,false,145313.0,97.659456,1.9268353106283e-05,0.0010026959876543,0
835,local,493,0.1,64,4,64,256,1,false,false,145353.0,97.68648,1.3071427785172e-05,0.0010263360339506,1
836,local,494,100.0,256,4,64,256,1,false,false,5144816.0,11359.7378496,0.88251359064182,0.009301267746913599,0
837,local,494,100.0,256,4,64,256,1,false,false,5148080.0,11366.9453728,0.88272465586151,0.0093059398148148,1
838,local,495,0.1,256,4,64,256,1,false,false,145340.0,320.7767712,1.0320457072388e-05,0.0005919872685185199,0
839,local,495,0.1,256,4,64,256,1,false,false,145374.0,320.8507392,,0.00063681905864198,1
840,local,496,100.0,1024,4,64,256,1,false,false,4963170.0,41452.0851392,0.57777077026254,0.009454666280864199,0
841,local,496,100.0,1024,4,64,256,1,false,false,5011594.0,41856.516912,0.57363812373193,0.009474898919753099,1
842,local,497,0.1,1024,4,64,256,1,false,false,145350.0,1213.2533376,3.0270841474334e-05,0.0011298418209877,0
843,local,497,0.1,1024,4,64,256,1,false,false,145350.0,1213.2583488,2.6142999455137e-05,0.0011075617283951,1
844,local,498,100.0,64,16,64,256,1,false,false,4033704.0,2710.6479008,0.92406871353925,0.018404090277778,0
845,local,498,100.0,64,16,64,256,1,false,false,4052178.0,2723.0645536,0.92358499366208,0.014285957947531,1
846,local,499,0.1,64,16,64,256,1,false,false,145298.0,97.6498368,0.00016170941300175,0.0015320825617283998,0
847,local,499,0.1,64,16,64,256,1,false,false,145345.0,97.6815072,0.00015202795663416,0.0015971508487654,1
848,local,500,100.0,256,16,64,256,1,false,false,4115310.0,9086.5937984,0.9064182057669,0.014697189429012,0
849,local,500,100.0,256,16,64,256,1,false,false,4134990.0,9130.0381152,0.90605316784668,0.014107673996914,1
850,local,501,0.1,256,16,64,256,1,false,false,145309.0,320.7078048,0.00018096010689717,0.0014745304783951002,0
851,local,501,0.1,256,16,64,256,1,false,false,145343.0,320.7819936,8.2556386011623e-05,0.0015481651234568001,1
852,local,502,100.0,1024,16,64,256,1,false,false,5153710.0,43043.2761312,0.56140165277114,0.009666379243827199,0
853,local,502,100.0,1024,16,64,256,1,false,false,5171597.0,43192.7655904,0.56001461287101,0.0097115613425926,1
854,local,503,0.1,1024,16,64,256,1,false,false,145285.0,1212.7118304,0.00012456651197934,0.0016121898148148,0
855,local,503,0.1,1024,16,64,256,1,false,false,145333.0,1213.113024,0.00014585041801285,0.0015767256944444,1
856,local,504,100.0,64,1,256,256,1,false,false,5678434.0,3815.9085408,0.8941724501498,0.00052349729938272,0
857,local,504,100.0,64,1,256,256,1,false,false,5662105.0,3804.935616,0.89405481172502,0.00051853125,1
858,local,505,0.1,64,1,256,256,1,false,false,145133.0,97.538496,0.0014778325123153,0.0012554884259259,0
859,local,505,0.1,64,1,256,256,1,false,false,145169.0,97.5630336,0.0013703087390889,0.0012515258487654,1
860,local,506,100.0,256,1,256,256,1,false,false,5712370.0,12612.8950368,0.86890172344256,0.0006469425154321,0
861,local,506,100.0,256,1,256,256,1,false,false,5726403.0,12643.8776896,0.86743267139056,0.00063981018518519,1
862,local,507,0.1,256,1,256,256,1,false,false,145124.0,320.2986144,0.0015019632854948,0.0012902337962963,0
863,local,507,0.1,256,1,256,256,1,false,false,145132.0,320.3162784,0.0014036362435391,0.0012699957561727998,1
864,local,508,100.0,1024,1,256,256,1,false,false,5692011.0,47539.313872,0.51567189792194,0.00093087422839506,0
865,local,508,100.0,1024,1,256,256,1,false,false,5681134.0,47448.4909536,0.51660822027373,0.00093258179012346,1
866,local,509,0.1,1024,1,256,256,1,false,false,145105.0,1211.201568,0.0015014736048234,0.0012772391975309,0
867,local,509,0.1,1024,1,256,256,1,false,false,145147.0,1211.5498464,0.0014350972784061,0.0012602928240741,1
868,local,510,100.0,64,4,256,256,1,false,false,14354992.0,9646.5578784,0.72452953880798,0.0032416770833333,0
869,local,510,100.0,64,4,256,256,1,false,false,14374338.0,9659.5572736,0.72413132139669,0.003219349537037,1
870,local,511,0.1,64,4,256,256,1,false,false,145301.0,97.6519392,0.00024013205198692,0.0019540856481481002,0
871,local,511,0.1,64,4,256,256,1,false,false,145343.0,97.6798368,0.00017541590767756,0.001930050154321,1
872,local,512,100.0,256,4,256,256,1,false,false,14328556.0,31637.3917344,0.61632679988871,0.0031433935185185002,0
873,local,512,100.0,256,4,256,256,1,false,false,14328582.0,31637.4578208,0.61732484788714,0.0033455995370370003,1
874,local,513,0.1,256,4,256,256,1,false,false,145326.0,320.742864,0.00020570200452819,0.0019319895833333001,0
875,local,513,0.1,256,4,256,256,1,false,false,145331.0,320.7575328,0.00011283264991602,0.0018028267746914,1
876,local,514,100.0,1024,4,256,256,1,false,false,11214381.0,93661.751696,0.00065418656230531,0.0006435567129629599,0
877,local,514,100.0,1024,4,256,256,1,false,false,11285259.0,94253.7377504,0.00048041377263619,0.00064050887345679,1
878,local,515,0.1,1024,4,256,256,1,false,false,145295.0,1212.7851072,0.00019680176488523,0.0019884548611111,0
879,local,515,0.1,1024,4,256,256,1,false,false,145316.0,1212.9604992,0.00018439127829251,0.0020086377314815,1
880,local,516,100.0,64,16,256,256,1,false,false,12750456.0,8568.308736,0.75115116908595,0.0046217827932099,0
881,local,516,100.0,64,16,256,256,1,false,false,12817648.0,8613.4606048,0.74944141769397,0.004454497685185199,1
882,local,517,0.1,64,16,256,256,1,false,false,145310.0,97.657776,0.00021260258590794,0.0020418452932099,0
883,local,517,0.1,64,16,256,256,1,false,false,145341.0,97.6782784,0.00018917401808372,0.0020582496141975,1
884,local,518,100.0,256,16,256,256,1,false,false,12254021.0,27056.8363776,0.67872455699763,0.0045056639660494,0
885,local,518,100.0,256,16,256,256,1,false,false,12253231.0,27055.108416,0.68095945422157,0.0045530358796296,1
886,local,519,0.1,256,16,256,256,1,false,false,145314.0,320.7195552,9.9085659552633e-05,0.0019974274691358,0
887,local,519,0.1,256,16,256,256,1,false,false,145350.0,320.7986304,0.00011832040063842,0.0019708364197531,1
888,local,520,100.0,1024,16,256,256,1,false,false,11202539.0,93562.8512384,0.00028737007195179,0.00078421026234568,0
889,local,520,100.0,1024,16,256,256,1,false,false,11114680.0,92829.0620512,0.00023129817237111,0.0007873418209876499,1
890,local,521,0.1,1024,16,256,256,1,false,false,145295.0,1212.7834368,0.00033025303574785,0.0018850486111111,0
891,local,521,0.1,1024,16,256,256,1,false,false,145349.0,1213.23528,0.00013482948197963,0.0021451512345679,1
892,local,522,100.0,64,1,1024,256,1,false,false,5257342.0,3532.9348608,0.9024715661078,0.00065174228395062,0
893,local,522,100.0,64,1,1024,256,1,false,false,5273908.0,3544.0674624,0.90183962791059,0.00064912345679012,1
894,local,523,0.1,64,1,1024,256,1,false,false,145221.0,97.5976416,0.00092806690337299,0.0019795270061728,0
895,local,523,0.1,64,1,1024,256,1,false,false,145232.0,97.6051584,0.00097129052317613,0.0018869209104938,1
896,local,524,100.0,256,1,1024,256,1,false,false,5365830.0,11847.736672,0.87086980037073,0.0007993827160493799,0
897,local,524,100.0,256,1,1024,256,1,false,false,5356129.0,11826.3147168,0.87123795081965,0.00081497492283951,1
898,local,525,0.1,256,1,1024,256,1,false,false,145169.0,320.3970912,0.0012830576536625,0.0019006284722221998,0
899,local,525,0.1,256,1,1024,256,1,false,false,145232.0,320.5380864,0.00097403669421847,0.0019363526234568,1
900,local,526,100.0,1024,1,1024,256,1,false,false,5221360.0,43608.4687488,0.53820365643662,0.0011194710648148,0
901,local,526,100.0,1024,1,1024,256,1,false,false,5188807.0,43336.5624288,0.53978005194638,0.0011298402777778001,1
902,local,527,0.1,1024,1,1024,256,1,false,false,145143.0,1211.5156032,0.0013307031190333,0.0020685945216049,0
903,local,527,0.1,1024,1,1024,256,1,false,false,145232.0,1212.269472,0.00097266628878967,0.0020093263888889,1
904,local,528,100.0,64,4,1024,256,1,false,false,20514338.0,13785.6383232,0.60185325921716,0.00057764583333333,0
905,local,528,100.0,64,4,1024,256,1,false,false,20273866.0,13624.0401152,0.60703146437608,0.0005852349537036999,1
906,local,529,0.1,64,4,1024,256,1,false,false,145313.0,97.6596672,0.0002050320930268,0.0020035991512346,0
907,local,529,0.1,64,4,1024,256,1,false,false,145367.0,97.6961632,0.00017401136782569,0.002078412037037,1
908,local,530,100.0,256,4,1024,256,1,false,false,20132850.0,44453.2157728,0.39954634858308,0.0007565887345679,0
909,local,530,100.0,256,4,1024,256,1,false,false,20286109.0,44791.6454688,0.39301270799694,0.0007527384259259299,1
910,local,531,0.1,256,4,1024,256,1,false,false,145323.0,320.7387168,0.0002614170454921,0.0020406705246914,0
911,local,531,0.1,256,4,1024,256,1,false,false,145320.0,320.7333216,0.00018782508187243,0.0020039347993827,1
912,local,532,100.0,1024,4,1024,256,1,false,false,11345280.0,94755.020912,0.00036416861062183,0.00088266087962963,0
913,local,532,100.0,1024,4,1024,256,1,false,false,11025948.0,92087.9532416,0.00037189314307828,0.00090331404320988,1
914,local,533,0.1,1024,4,1024,256,1,false,false,145312.0,1212.93672,0.00020365814054613,0.0021169652777778,0
915,local,533,0.1,1024,4,1024,256,1,false,false,145321.0,1213.00368,0.00014517442948514,0.0020756222993827,1
916,local,534,100.0,64,16,1024,256,1,false,false,27524335.0,18496.3565184,0.44595786486489,0.0017694035493827,0
917,local,534,100.0,64,16,1024,256,1,false,false,27518465.0,18492.4110112,0.44639540194151,0.0017594189814815,1
918,local,535,0.1,64,16,1024,256,1,false,false,145322.0,97.6657728,0.00018094404632163,0.0021223761574074,0
919,local,535,0.1,64,16,1024,256,1,false,false,145346.0,97.6820448,0.00019054248891137,0.0020228514660494,1
920,local,536,100.0,256,16,1024,256,1,false,false,26500123.0,58512.1387456,0.093351319562852,0.001674350308642,0
921,local,536,100.0,256,16,1024,256,1,false,false,26503946.0,58520.5839648,0.10045915129257,0.0016639972993827,1
922,local,537,0.1,256,16,1024,256,1,false,false,145319.0,320.7286368,0.00029237432719509,0.0019796134259259,0
923,local,537,0.1,256,16,1024,256,1,false,false,145334.0,320.7621856,0.00018849544859167,0.0022102773919753,1
924,local,538,100.0,1024,16,1024,256,1,false,false,10878943.0,90860.18296,0.00041607126078758,0.0015621709104938,0
925,local,538,100.0,1024,16,1024,256,1,false,false,10848395.0,90605.0689536,0.00034002680553868,0.0015663761574073998,1
926,local,539,0.1,1024,16,1024,256,1,false,false,145296.0,1212.8039232,0.00018028891642918,0.0022434776234568,0
927,local,539,0.1,1024,16,1024,256,1,false,false,145329.0,1213.0665696,0.00014172725621531,0.0023243746141975,1
928,local,540,100.0,64,1,64,256,4,false,false,3321734.0,2232.2061664,0.93792513155687,0.00074347723765432,0
929,local,540,100.0,64,1,64,256,4,false,false,3317667.0,2229.4711904,0.9378110204906,,1
930,local,541,0.1,64,1,64,256,4,false,false,145130.0,97.5366144,0.0014970966232766,0.00076294097222222,0
931,local,541,0.1,64,1,64,256,4,false,false,145168.0,97.5622432,0.0014630542685141,0.00082008294753086,1
932,local,542,100.0,256,1,64,256,4,false,false,3371796.0,7444.914336,0.92391198316965,0.00085570910493827,0
933,local,542,100.0,256,1,64,256,4,false,false,3390633.0,7486.5071808,0.92369626964017,0.00084486072530864,1
934,local,543,0.1,256,1,64,256,4,false,false,145137.0,320.3278848,0.0014530563719825,0.0011859351851852,0
935,local,543,0.1,256,1,64,256,4,false,false,145141.0,320.3367648,0.0014674478378364,0.001172962191358,1
936,local,544,100.0,1024,1,64,256,4,false,false,3448660.0,28802.9815872,0.7065195705644,0.0011304791666667,0
937,local,544,100.0,1024,1,64,256,4,false,false,3454384.0,28850.7840384,0.70612142413202,0.0011315883487654,1
938,local,545,0.1,1024,1,64,256,4,false,false,145097.0,1211.1427104,0.0015056841641664,0.0012389398148148,0
939,local,545,0.1,1024,1,64,256,4,false,false,145136.0,1211.4549184,0.0015567987319968,0.0012402098765432,1
940,local,546,100.0,64,4,64,256,4,false,false,4096895.0,2753.1143904,0.92295685501725,0.011558067901235,0
941,local,546,100.0,64,4,64,256,4,false,false,4103086.0,2757.2732928,0.92257055702827,0.010988983024691,1
942,local,547,0.1,64,4,64,256,4,false,false,145341.0,97.6788192,8.9443530515432e-06,0.0010882962962962999,0
943,local,547,0.1,64,4,64,256,4,false,false,145344.0,97.680624,2.2704130775764e-05,0.00097457484567901,1
944,local,548,100.0,256,4,64,256,4,false,false,5276783.0,11651.1196608,0.87762399140352,0.010592281635802002,0
945,local,548,100.0,256,4,64,256,4,false,false,5274855.0,11646.8614464,0.87823858609043,0.010586258873457,1
946,local,549,0.1,256,4,64,256,4,false,false,145329.0,320.7521856,4.3347828480256e-05,0.00066868132716049,0
947,local,549,0.1,256,4,64,256,4,false,false,145354.0,320.8077472,2.0639096502961e-06,0.00060131905864198,1
948,local,550,100.0,1024,4,64,256,4,false,false,5417817.0,45249.292688,0.53900205600251,0.011191227623457,0
949,local,550,100.0,1024,4,64,256,4,false,false,5414702.0,45223.2698496,0.53935642386183,0.01118774691358,1
950,local,551,0.1,1024,4,64,256,4,false,false,145364.0,1213.3711008,2.1325305846198e-05,0.0010947399691358,0
951,local,551,0.1,1024,4,64,256,4,false,false,145326.0,1213.0456896,2.6147334726501e-05,0.0011425910493827,1
952,local,552,100.0,64,16,64,256,4,false,false,4024942.0,2704.762512,0.92426630175284,0.015487351851852,0
953,local,553,0.1,64,16,64,256,4,false,false,145318.0,97.6631616,0.00016925468082074,0.0016422287808642,0
954,local,554,100.0,256,16,64,256,4,false,false,4090085.0,9030.9022944,0.90707321953207,0.014121829475309,0
955,local,555,0.1,256,16,64,256,4,false,false,145347.0,320.7891072,0.00010181456952729,0.0015367152777778,0
956,local,556,100.0,1024,16,64,256,4,false,false,5112491.0,42698.8332928,0.56491880085815,0.0098475933641975,0
957,local,557,0.1,1024,16,64,256,4,false,false,145302.0,1212.8540352,0.00013968940782705,0.0015957349537037001,0
958,local,558,100.0,64,1,256,256,4,false,false,5708026.0,3835.7917088,0.89394814980323,0.0005198900462963001,0
959,local,558,100.0,64,1,256,256,4,false,false,5712556.0,3838.838208,0.89347006189266,0.00050736574074074,1
960,local,559,0.1,64,1,256,256,4,false,false,145144.0,97.5460384,0.0014468086277402,0.0012434953703704,0
961,local,559,0.1,64,1,256,256,4,false,false,145137.0,97.5412608,0.0014118385275047,0.0012621257716049,1
962,local,560,100.0,256,1,256,256,4,false,false,5772932.0,12746.616144,0.86610140988202,0.00064035108024691,0
963,local,560,100.0,256,1,256,256,4,false,false,5773512.0,12747.894768,0.86633313556111,0.00064542168209877,1
964,local,561,0.1,256,1,256,256,4,false,false,145136.0,320.3263872,0.0014558163855024,0.0012827789351852,0
965,local,561,0.1,256,1,256,256,4,false,false,145167.0,320.3941248,0.0014225338161327,0.0012926485339506,1
966,local,562,100.0,1024,1,256,256,4,false,false,5811170.0,48534.5282688,0.50526596188334,0.0009398769290123501,0
967,local,562,100.0,1024,1,256,256,4,false,false,5849762.0,48856.866624,0.5021294702707,0.00093452507716049,1
968,local,563,0.1,1024,1,256,256,4,false,false,145099.0,1211.1475648,0.0015015397319662,0.0013018333333333,0
969,local,563,0.1,1024,1,256,256,4,false,false,145131.0,1211.4162144,0.001545171853931,0.0012772642746914,1
970,local,564,100.0,64,4,256,256,4,false,false,14154172.0,9511.6049856,0.72935726305621,0.0032686269290123,0
971,local,564,100.0,64,4,256,256,4,false,false,14195310.0,9539.2515648,0.72841575165424,0.003546455632716,1
972,local,565,0.1,64,4,256,256,4,false,false,145315.0,97.6611456,0.00023391893332969,0.0019596662808642,0
973,local,565,0.1,64,4,256,256,4,false,false,145349.0,97.6839936,0.00013276576541876,0.0019176658950617,1
974,local,566,100.0,256,4,256,256,4,false,false,14155778.0,31255.9108992,0.62179884385495,0.0035835852623457,0
975,local,566,100.0,256,4,256,256,4,false,false,14181709.0,31313.1609888,0.62096230445449,0.0035660551697531,1
976,local,567,0.1,256,4,256,256,4,false,false,145316.0,320.7236704,0.00017407266742631,0.0019883078703704,0
977,local,567,0.1,256,4,256,256,4,false,false,145341.0,320.7790272,0.00030952001012474,0.0019301161265432,1
978,local,568,100.0,1024,4,256,256,4,false,false,11170141.0,93292.264144,0.0011244406803418,0.00065066936728395,0
979,local,568,100.0,1024,4,256,256,4,false,false,11230132.0,93793.3150464,0.00028799912147448,0.0006507434413580201,1
980,local,569,0.1,1024,4,256,256,4,false,false,145314.0,1212.9428512,0.00014518162152044,0.0020917584876543,0
981,local,569,0.1,1024,4,256,256,4,false,false,145307.0,1212.8983008,0.00014656430560511,0.0020515729166667,1
982,local,570,100.0,64,16,256,256,4,false,false,12706878.0,8539.0219104,0.7532510987606,0.0044516805555556,0
983,local,571,0.1,64,16,256,256,4,false,false,145323.0,97.6666464,0.0002098319693109,0.0022151157407407,0
984,local,572,100.0,256,16,256,256,4,false,false,12113841.0,26747.3205344,0.68425482691856,0.004577606095679,0
985,local,573,0.1,256,16,256,256,4,false,false,145318.0,320.7281184,0.00020640005283845,0.0022752712191358,0
986,local,574,100.0,1024,16,256,256,4,false,false,11150709.0,93129.980496,0.0002139764542336,0.00078871643518519,0
987,local,575,0.1,1024,16,256,256,4,false,false,145291.0,1212.7680864,0.00025390700260375,0.0019938746141975002,0
988,local,576,100.0,64,1,1024,256,4,false,false,5286995.0,3552.8618304,0.90209226884485,0.00070721180555556,0
989,local,576,100.0,64,1,1024,256,4,false,false,5255526.0,3531.7149664,0.90235805157185,0.00074103125,1
990,local,577,0.1,64,1,1024,256,4,false,false,145221.0,97.5976416,0.00097205396447364,0.0018623302469136,0
991,local,577,0.1,64,1,1024,256,4,false,false,145207.0,97.5885696,0.00092746507557329,0.0019058302469135999,1
992,local,578,100.0,256,1,1024,256,4,false,false,5300746.0,11704.0281888,0.87260831649012,0.00080154166666667,0
993,local,578,100.0,256,1,1024,256,4,false,false,5234168.0,11557.0246656,0.8742754575406,0.00079772492283951,1
994,local,579,0.1,256,1,1024,256,4,false,false,145181.0,320.42496,0.00097438053551013,0.001969600308642,0
995,local,579,0.1,256,1,1024,256,4,false,false,145195.0,320.453616,0.001150917397427,0.0019089483024691,1
996,local,580,100.0,1024,1,1024,256,4,false,false,5099326.0,42589.26128,0.54816276696453,0.0011466242283951,0
997,local,580,100.0,1024,1,1024,256,4,false,false,5156077.0,43063.1922624,0.54286132331086,0.0011480601851852,1
998,local,581,0.1,1024,1,1024,256,4,false,false,145136.0,1211.4692736,0.0012366153761458,0.002012569058642,0
999,local,581,0.1,1024,1,1024,256,4,false,false,145232.0,1212.2686368,0.0009733541715965,0.0019175559413579998,1
1000,local,582,100.0,64,4,1024,256,4,false,false,20359911.0,13681.8643168,0.60469063176891,0.00058397530864198,0
1001,local,582,100.0,64,4,1024,256,4,false,false,20215412.0,13584.7603872,0.60789752762562,0.00058659760802469,1
1002,local,583,0.1,64,4,1024,256,4,false,false,145329.0,97.6705536,0.00013209603381659,0.0022285995370370003,0
1003,local,583,0.1,64,4,1024,256,4,false,false,145348.0,97.6830624,0.00023042805967188,0.0020599972993827,1
1004,local,584,100.0,256,4,1024,256,4,false,false,19918595.0,43980.1642176,0.4084235908622,0.00076278317901235,0
1005,local,584,100.0,256,4,1024,256,4,false,false,19939301.0,44025.898432,0.3995337671096,0.00077631674382716,1
1006,local,585,0.1,256,4,1024,256,4,false,false,145304.0,320.695392,0.00022155450068706,0.0020139764660494,0
1007,local,585,0.1,256,4,1024,256,4,false,false,145339.0,320.773824,0.00010801127169857,0.0024888518518519,1
1008,local,586,100.0,1024,4,1024,256,4,false,false,11056127.0,92340.0195168,0.0003132665348462,0.00090391203703704,0
1009,local,586,100.0,1024,4,1024,256,4,false,false,11254408.0,93996.074688,0.00026688193460866,0.00089818171296296,1
1010,local,587,0.1,1024,4,1024,256,4,false,false,145323.0,1213.0239744,9.6999015563148e-05,0.0021830717592593,0
1011,local,587,0.1,1024,4,1024,256,4,false,false,145348.0,1213.226928,,0.0020609656635802,1
1012,local,588,100.0,64,16,1024,256,4,false,false,27327254.0,18363.9783648,0.45147060070393,0.0017816620370369998,0
1013,local,589,0.1,64,16,1024,256,4,false,false,145327.0,97.6689376,0.00023252486227376,0.0019994544753086,0
1014,local,590,100.0,256,16,1024,256,4,false,false,26414531.0,58323.154048,0.086445588345433,0.0016592959104938,0
1015,local,591,0.1,256,16,1024,256,4,false,false,145292.0,320.6697792,0.00021400456910081,0.0021899826388889,0
1016,local,592,100.0,1024,16,1024,256,4,false,false,10987218.0,91764.5063936,0.00041701076779721,0.0015561859567901,0
1017,local,593,0.1,1024,16,1024,256,4,false,false,145263.0,1212.52224,0.00023675562208569,0.0020749895833333,0
1018,local,594,100.0,64,1,64,256,16,false,false,3299852.0,2217.5017888,0.93836510221314,0.00089155632716049,0
1019,local,594,100.0,64,1,64,256,16,false,false,3306572.0,2222.0172672,0.93806844561404,,1
1020,local,595,0.1,64,1,64,256,16,false,false,145122.0,97.5312384,0.00146420137723,0.00079079976851852,0
1021,local,595,0.1,64,1,64,256,16,false,false,145149.0,97.5498016,0.0014522484741416,0.00078007600308642,1
1022,local,596,100.0,256,1,64,256,16,false,false,3350180.0,7397.1838144,0.92453405628548,0.0009013152006172799,0
1023,local,596,100.0,256,1,64,256,16,false,false,3346385.0,7388.8067136,0.92468006144346,0.00094327044753086,1
1024,local,597,0.1,256,1,64,256,16,false,false,145160.0,320.3791584,0.001467254026866,0.0011958352623457,0
1025,local,597,0.1,256,1,64,256,16,false,false,145153.0,320.36444,0.0014686944510178,0.0012039020061727999,1
1026,local,598,100.0,1024,1,64,256,16,false,false,3406235.0,28448.690416,0.71014958514094,0.001191787808642,0
1027,local,598,100.0,1024,1,64,256,16,false,false,3400824.0,28403.482368,0.71062875321855,0.0012002762345679,1
1028,local,599,0.1,1024,1,64,256,16,false,false,145155.0,1211.6313792,0.0014542482760898,0.0012624375,0
1029,local,599,0.1,1024,1,64,256,16,false,false,145122.0,1211.3483104,0.0015555683982255,0.001264180941358,1
1030,local,600,100.0,64,4,64,256,16,false,false,4068187.0,2733.821808,0.92352036559818,0.012127363040123,0
1031,local,600,100.0,64,4,64,256,16,false,false,4057119.0,2726.3850432,0.92350160249048,0.012485899305556,1
1032,local,601,0.1,64,4,64,256,16,false,false,145360.0,97.6913184,1.3070789331215e-05,0.00094291087962963,0
1033,local,602,100.0,256,4,64,256,16,false,false,5203897.0,11490.1856448,0.88124179859906,0.011061122685185,0
1034,local,602,100.0,256,4,64,256,16,false,false,5205103.0,11492.8458496,0.88109658801139,0.010920339891975,1
1035,local,603,0.1,256,4,64,256,16,false,false,145313.0,320.716464,2.0644664042502e-05,0.00066400115740741,0
1036,local,603,0.1,256,4,64,256,16,false,false,145357.0,320.8154592,1.9950358005727e-05,0.0006184355709876499,1
1037,local,604,100.0,1024,4,64,256,16,false,false,5318722.0,44421.6505056,0.54744105548611,0.011502112654320999,0
1038,local,605,0.1,1024,4,64,256,16,false,false,145345.0,1213.212192,2.064000528379e-05,0.0011339085648148,0
1039,local,605,0.1,1024,4,64,256,16,false,false,145331.0,1213.0841088,3.853121751074e-05,0.0011385682870369998,1
1040,local,606,100.0,64,16,64,256,16,false,false,2316657.0,1556.7939648,0.95747561418538,,0
1041,local,608,100.0,256,16,64,256,16,false,false,2494287.0,5507.3808,0.94355410898216,0.015139076774691,0
1042,local,609,0.1,256,16,64,256,16,false,false,90473.0,199.680144,0.37757300736403,0.10929500038579999,0
1043,local,611,0.1,1024,16,64,256,16,false,false,89879.0,750.2362944,0.38143504751077,0.11107636304012,0
1044,local,612,100.0,64,1,256,256,16,false,false,5756296.0,3868.2325216,0.89295922309691,0.00055078819444444,0
1045,local,612,100.0,64,1,256,256,16,false,false,5749251.0,3863.4976704,0.89274279718432,0.0005273422067901201,1
1046,local,613,0.1,64,1,256,256,16,false,false,145156.0,97.5541632,0.0014556160915745,0.0012565007716049,0
1047,local,613,0.1,64,1,256,256,16,false,false,145176.0,97.5678208,0.0013681838442871,0.0012681157407407,1
1048,local,614,100.0,256,1,256,256,16,false,false,5816650.0,12843.144336,0.86483020757831,0.0006557554012345699,0
1049,local,614,100.0,256,1,256,256,16,false,false,5802300.0,12811.4627424,0.86454419371427,0.0006594043209876499,1
