index,build,test_index,RATE,SIZE,NTHREADS,BATCH,CAPACITY,LISTS_PER_CORE,MEMPOOL_GPU,PERSISTENT_KERNEL,TABLE,RX-RATE-PPS,RX-RATE-MBPS,LOSE-RATE,AVG-LAT,run_index
1337,local,779,0.1,1024,16,64,256,16,true,false,5,5.0,0.0487264,0.99995940461012,,0
1338,local,779,0.1,1024,16,64,256,16,true,false,5,75.0,0.6272352,0.99948326920642,,1
1339,local,780,100.0,64,1,1024,256,16,true,false,5,13004.0,8.738688,0.99976730451623,,0
1340,local,781,0.1,64,1,1024,256,16,true,false,5,4577.0,3.0763392,0.96850731728795,6.8853032318673,0
1341,local,781,0.1,64,1,1024,256,16,true,false,5,4648.0,3.1237248,0.96802370377708,6.9299700756173,1
1342,local,782,100.0,1024,1,1024,256,16,true,false,5,12581.0,105.0798528,0.99892924073062,,0
1343,local,782,100.0,1024,1,1024,256,16,true,false,5,12575.0,105.0306528,0.99892972113166,,1
1344,local,783,0.1,1024,1,1024,256,16,true,false,5,4666.0,38.960352,0.96788867726149,6.9682735841049,0
1345,local,783,0.1,1024,1,1024,256,16,true,false,5,4489.0,37.4659456,0.96911036445944,4.867198779706801,1
1346,local,784,100.0,64,4,1024,256,16,true,false,5,12595.0,8.4638496,0.99977390701197,,0
1347,local,784,100.0,64,4,1024,256,16,true,false,5,12518.0,8.412096,0.99977445396694,,1
1348,local,785,0.1,64,4,1024,256,16,true,false,5,969.0,0.6514816,0.9933333104001,5.5517328946759,0
1349,local,785,0.1,64,4,1024,256,16,true,false,5,1012.0,0.6802944,0.99303640716585,5.232125143132699,1
1350,local,786,100.0,1024,4,1024,256,16,true,false,5,12523.0,104.5947552,0.99893404776887,,0
1351,local,786,100.0,1024,4,1024,256,16,true,false,5,12660.0,105.7397376,0.99892258874374,,1
1352,local,787,0.1,1024,4,1024,256,16,true,false,5,919.0,7.6745088,0.99366998435563,5.5710593533951,0
1353,local,790,100.0,1024,16,1024,256,16,true,false,5,6746.0,56.3476032,0.99942588687696,,0
1354,local,791,0.1,1024,16,1024,256,16,true,false,5,1407.0,11.7562752,0.99031447674711,,0
1355,local,791,0.1,1024,16,1024,256,16,true,false,5,1400.0,11.6972608,0.9903605203915,,1
1356,local,792,100.0,64,1,64,256,1,false,false,5,681.0,0.4580448,0.99998751096359,,0
1357,local,792,100.0,64,1,64,256,1,false,false,5,681.0,0.4580352,0.99998769222297,,1
1358,local,793,0.1,64,1,64,256,1,false,false,5,736.0,0.4948768,0.99493537982243,,0
1359,local,793,0.1,64,1,64,256,1,false,false,5,764.0,0.5139456,0.99473860903352,,1
1360,local,794,100.0,1024,1,64,256,1,false,false,5,744.0,6.2164704,0.99993665043103,,0
1361,local,794,100.0,1024,1,64,256,1,false,false,5,747.0,6.2434048,0.99993639363282,,1
1362,local,795,0.1,1024,1,64,256,1,false,false,5,713.0,5.950656,0.99509208616956,5.9262321824846,0
1363,local,795,0.1,1024,1,64,256,1,false,false,5,704.0,5.879808,0.99515602551894,,1
1364,local,796,100.0,64,4,64,256,1,false,false,5,924.0,0.620928,0.99998344554151,,0
1365,local,796,100.0,64,4,64,256,1,false,false,5,950.0,0.6388704,0.99998285243956,,1
1366,local,797,0.1,64,4,64,256,1,false,false,5,676.0,0.45496,0.99534509704651,,0
1367,local,797,0.1,64,4,64,256,1,false,false,5,669.0,0.4501056,0.99539073467478,,1
1368,local,798,100.0,1024,4,64,256,1,false,false,5,1007.0,8.4138816,0.99991427730283,,0
1369,local,798,100.0,1024,4,64,256,1,false,false,5,991.0,8.2787872,0.99991567060276,,1
1370,local,799,0.1,1024,4,64,256,1,false,false,5,674.0,5.6255328,0.99536200892922,7.3683058036265,0
1371,local,799,0.1,1024,4,64,256,1,false,false,5,659.0,5.5060224,0.99545988533062,7.626808666666699,1
1372,local,800,100.0,64,16,64,256,1,false,false,5,336.0,0.225792,0.99999397799577,,0
1373,local,800,100.0,64,16,64,256,1,false,false,5,526.0,0.3536736,0.9999905298485,,1
1374,local,801,0.1,64,16,64,256,1,false,false,5,126.0,0.0850912,0.99913082614871,,0
1375,local,801,0.1,64,16,64,256,1,false,false,5,57.0,0.03864,0.99960445214903,,1
1376,local,802,100.0,1024,16,64,256,1,false,false,5,978.0,8.168256,0.99991678021105,,0
1377,local,802,100.0,1024,16,64,256,1,false,false,5,901.0,7.5285696,0.99992329732505,,1
1378,local,803,0.1,1024,16,64,256,1,false,false,5,171.0,1.4290272,0.99882262351959,,0
1379,local,803,0.1,1024,16,64,256,1,false,false,5,192.0,1.604496,0.99867749533304,,1
1380,local,804,100.0,64,1,1024,256,1,false,false,5,13001.0,8.7370752,0.99976633625455,,0
1381,local,804,100.0,64,1,1024,256,1,false,false,5,12770.0,8.5819776,0.99976994014037,,1
1382,local,805,0.1,64,1,1024,256,1,false,false,5,4393.0,2.9529856,0.96976753307611,5.0234704182099,0
1383,local,805,0.1,64,1,1024,256,1,false,false,5,4438.0,2.9828064,0.9694680329989,5.2281103256173,1
1384,local,806,100.0,1024,1,1024,256,1,false,false,5,12589.0,105.1418112,0.99892844526192,,0
1385,local,806,100.0,1024,1,1024,256,1,false,false,5,12684.0,105.93768,0.99892043359313,,1
1386,local,807,0.1,1024,1,1024,256,1,false,false,5,4905.0,40.9410816,0.96625100189543,5.0360719857253,0
1387,local,807,0.1,1024,1,1024,256,1,false,false,5,4616.0,38.5322112,0.96823516217832,4.8418437496142,1
1388,local,808,100.0,64,4,1024,256,1,false,false,5,12492.0,8.3951616,0.99977554067723,,0
1389,local,808,100.0,64,4,1024,256,1,false,false,5,12602.0,8.46888,0.99977294426776,,1
1390,local,809,0.1,64,4,1024,256,1,false,false,5,1069.0,0.7187488,0.99264357819879,8.880473982638899,0
1391,local,809,0.1,64,4,1024,256,1,false,false,5,982.0,0.6600672,0.99324229014872,5.257892566358,1
1392,local,810,100.0,1024,4,1024,256,1,false,false,5,12586.0,105.1216128,0.99892867404713,,0
1393,local,810,100.0,1024,4,1024,256,1,false,false,5,12511.0,104.4923872,0.99893519687356,,1
1394,local,811,0.1,1024,4,1024,256,1,false,false,5,1090.0,9.1111968,0.99249257619082,5.4985530366512,0
1395,local,811,0.1,1024,4,1024,256,1,false,false,5,952.0,7.9451904,0.99344860991089,,1
1396,local,812,100.0,64,16,1024,256,1,false,false,5,12157.0,8.169984,0.99978195955875,,0
1397,local,812,100.0,64,16,1024,256,1,false,false,5,12276.0,8.2500192,0.99977861801876,,1
1398,local,813,0.1,64,16,1024,256,1,false,false,5,518.0,0.3489472,0.99642982707813,6.6137675516975,0
1399,local,813,0.1,64,16,1024,256,1,false,false,5,537.0,0.3612672,0.99630147390668,,1
1400,local,814,100.0,1024,16,1024,256,1,false,false,5,12010.0,100.3109376,0.99897768788161,,0
1401,local,814,100.0,1024,16,1024,256,1,false,false,5,12031.0,100.4898784,0.99897599841006,,1
1402,local,815,0.1,1024,16,1024,256,1,false,false,5,539.0,4.504464,0.99628658787938,6.8839803996914,0
1403,local,815,0.1,1024,16,1024,256,1,false,false,5,546.0,4.5620928,0.99623976859268,4.816960859953699,1
1404,local,816,100.0,64,1,64,256,4,false,false,5,678.0,0.4558944,0.99998781712238,,0
1405,local,816,100.0,64,1,64,256,4,false,false,5,678.0,0.4558848,0.99998776247343,,1
1406,local,817,0.1,64,1,64,256,4,false,false,5,707.0,0.4756,0.99513351531629,9.748841821759301,0
1407,local,817,0.1,64,1,64,256,4,false,false,5,709.0,0.4765824,0.99512110555253,,1
1408,local,818,100.0,1024,1,64,256,4,false,false,5,737.0,6.1621056,0.99993721224744,,0
1409,local,818,100.0,1024,1,64,256,4,false,false,5,748.0,6.2467456,0.99993635479581,,1
1410,local,819,0.1,1024,1,64,256,4,false,false,5,708.0,5.9124576,0.99512788275539,9.8545544166667,0
1411,local,819,0.1,1024,1,64,256,4,false,false,5,719.0,6.0035712,0.99505306090996,9.7157136774691,1
1412,local,820,100.0,64,4,64,256,4,false,false,5,657.0,0.4419072,0.99998819935501,,0
1413,local,820,100.0,64,4,64,256,4,false,false,5,467.0,0.3139584,0.99999157683742,,1
1414,local,821,0.1,64,4,64,256,4,false,false,5,375.0,0.2522688,0.99741690612236,,0
1415,local,821,0.1,64,4,64,256,4,false,false,5,386.0,0.2594592,0.99734456671252,,1
1416,local,822,100.0,1024,4,64,256,4,false,false,5,574.0,4.798224,0.99995112136854,,0
1417,local,822,100.0,1024,4,64,256,4,false,false,5,400.0,3.342832,0.99996593143835,,1
1418,local,823,0.1,1024,4,64,256,4,false,false,5,507.0,4.2378048,0.99650816218809,9.0848012260802,0
1419,local,823,0.1,1024,4,64,256,4,false,false,5,521.0,4.3557216,0.99641103889314,,1
1420,local,824,100.0,64,16,64,256,4,false,false,5,341.0,0.2293536,0.99999388489469,,0
1421,local,824,100.0,64,16,64,256,4,false,false,5,313.0,0.2105472,0.99999436090305,,1
1422,local,825,0.1,64,16,64,256,4,false,false,5,62.0,0.0422688,0.99956722883343,,0
1423,local,825,0.1,64,16,64,256,4,false,false,5,121.0,0.0817824,0.99916285583786,,1
1424,local,826,100.0,1024,16,64,256,4,false,false,5,956.0,7.984512,0.99991865293065,,0
1425,local,826,100.0,1024,16,64,256,4,false,false,5,930.0,7.773568,0.99992080549144,,1
1426,local,827,0.1,1024,16,64,256,4,false,false,5,114.0,0.9554688,0.99921271547097,,0
1427,local,827,0.1,1024,16,64,256,4,false,false,5,308.0,2.5774272,0.99787683145647,,1
1428,local,828,100.0,64,1,1024,256,4,false,false,5,12969.0,8.715312,0.99976683854836,,0
1429,local,828,100.0,64,1,1024,256,4,false,false,5,12870.0,8.64864,0.99976798649332,,1
1430,local,829,0.1,64,1,1024,256,4,false,false,5,4405.0,2.9607552,0.96969015224068,5.916288488811699,0
1431,local,829,0.1,64,1,1024,256,4,false,false,5,4423.0,2.9730432,0.96956473281855,6.916928470679,1
1432,local,830,100.0,1024,1,1024,256,4,false,false,5,12578.0,105.0507744,0.9989293384395,,0
1433,local,830,100.0,1024,1,1024,256,4,false,false,5,12582.0,105.0851488,0.9989292481989,,1
1434,local,831,0.1,1024,1,1024,256,4,false,false,5,4794.0,40.0294848,0.96700429891017,6.9149714513889,0
1435,local,831,0.1,1024,1,1024,256,4,false,false,5,4673.0,39.013584,0.96784283182334,6.0111569263117,1
1436,local,832,100.0,64,4,1024,256,4,false,false,5,12591.0,8.4616992,0.99977376813111,,0
1437,local,832,100.0,64,4,1024,256,4,false,false,5,12501.0,8.401296,0.99977487209393,,1
1438,local,833,0.1,64,4,1024,256,4,false,false,5,1014.0,0.6818112,0.99301889700499,,0
1439,local,833,0.1,64,4,1024,256,4,false,false,5,976.0,0.655872,0.99328537698205,,1
1440,local,834,100.0,1024,4,1024,256,4,false,false,5,12505.0,104.44176,0.99893567956256,,0
1441,local,834,100.0,1024,4,1024,256,4,false,false,5,12427.0,103.791424,0.99894237894593,,1
1442,local,835,0.1,1024,4,1024,256,4,false,false,5,982.0,8.2018176,0.9932412718685,9.1086643464506,0
1443,local,835,0.1,1024,4,1024,256,4,false,false,5,989.0,8.2542144,0.99319433971611,5.5498794741512,1
1444,local,836,100.0,64,16,1024,256,4,false,false,5,12317.0,8.2776288,0.9997788858046,,0
1445,local,836,100.0,64,16,1024,256,4,false,false,5,12182.0,8.186784,0.99978017041628,,1
1446,local,837,0.1,64,16,1024,256,4,false,false,5,522.0,0.3512832,0.99640415706136,6.7471693954475,0
1447,local,838,100.0,1024,16,1024,256,4,false,false,5,11995.0,100.1889984,0.99897888642823,,0
1448,local,838,100.0,1024,16,1024,256,4,false,false,5,12236.0,102.20016,0.99895861312019,,1
1449,local,839,0.1,1024,16,1024,256,4,false,false,5,529.0,4.4228992,0.99635446514383,6.401610152392,0
1450,local,840,100.0,64,1,64,256,16,false,false,5,633.0,0.4257792,0.99998861300272,,0
1451,local,840,100.0,64,1,64,256,16,false,false,5,668.0,0.4494432,0.9999879631466,,1
1452,local,841,0.1,64,1,64,256,16,false,false,5,659.0,0.4430592,0.99546421455854,,0
1453,local,841,0.1,64,1,64,256,16,false,false,5,714.0,0.479808,0.99508808427031,,1
1454,local,842,100.0,1024,1,64,256,16,false,false,5,715.0,5.9784384,0.99993907517149,,0
1455,local,842,100.0,1024,1,64,256,16,false,false,5,750.0,6.2698464,0.99993612461369,,1
1456,local,843,0.1,1024,1,64,256,16,false,false,5,685.0,5.7253728,0.99528307079247,6.1575244328704,0
1457,local,843,0.1,1024,1,64,256,16,false,false,5,692.0,5.7730432,0.99523753491339,,1
1458,local,844,100.0,64,4,64,256,16,false,false,5,291.0,0.1956288,0.99999477283649,,0
1459,local,844,100.0,64,4,64,256,16,false,false,5,592.0,0.398304,0.99998932904264,,1
1460,local,845,0.1,64,4,64,256,16,false,false,5,338.0,0.2279584,0.9976682518976,8.3271063209877,0
1461,local,845,0.1,64,4,64,256,16,false,false,5,520.0,0.350016,0.99641659923708,,1
1462,local,846,100.0,1024,4,64,256,16,false,false,5,564.0,4.7121984,0.99995198579542,,0
1463,local,846,100.0,1024,4,64,256,16,false,false,5,548.0,4.581072,0.99995333924126,,1
1464,local,847,0.1,1024,4,64,256,16,false,false,5,331.0,2.7678528,0.99771976660979,,0
1465,local,847,0.1,1024,4,64,256,16,false,false,5,467.0,3.905472,0.9967822408868,,1
1466,local,848,100.0,64,16,64,256,16,false,false,5,115.0,0.0778944,0.99999791904395,,0
1467,local,849,0.1,64,16,64,256,16,false,false,5,104.0,0.0700224,0.99928304067815,,0
1468,local,850,100.0,1024,16,64,256,16,false,false,5,293.0,2.4538176,0.99997499947199,,0
1469,local,851,0.1,1024,16,64,256,16,false,false,5,156.0,1.307088,0.99892313154722,,0
1470,local,852,100.0,64,1,1024,256,16,false,false,5,13001.0,8.7370848,0.99976790877221,,0
1471,local,852,100.0,64,1,1024,256,16,false,false,5,13064.0,8.7796128,0.99976410782417,,1
1472,local,853,0.1,64,1,1024,256,16,false,false,5,4841.0,3.2539872,0.96668632217465,4.8271659691358,0
1473,local,853,0.1,64,1,1024,256,16,false,false,5,4643.0,3.1208704,0.96805848297571,4.9651051423611,1
1474,local,854,100.0,1024,1,1024,256,16,false,false,5,12697.0,106.0495968,0.99891922491498,,0
1475,local,854,100.0,1024,1,1024,256,16,false,false,5,12784.0,106.77288,0.99891200711828,,1
1476,local,855,0.1,1024,1,1024,256,16,false,false,5,4231.0,35.3303424,0.97087989936851,7.2250877746914,0
1477,local,855,0.1,1024,1,1024,256,16,false,false,5,4507.0,37.6218432,0.96897964801211,4.9921095069444,1
1478,local,856,100.0,64,4,1024,256,16,false,false,5,12605.0,8.4707712,0.99977347655973,,0
1479,local,856,100.0,64,4,1024,256,16,false,false,5,12403.0,8.3352192,0.99977598473335,,1
1480,local,857,0.1,64,4,1024,256,16,false,false,5,986.0,0.662592,0.99321598221019,5.2412932700617,0
1481,local,857,0.1,64,4,1024,256,16,false,false,5,996.0,0.66976,0.99314738689955,,1
1482,local,858,100.0,1024,4,1024,256,16,false,false,5,12492.0,104.3391072,0.99893693767917,,0
1483,local,858,100.0,1024,4,1024,256,16,false,false,5,12499.0,104.3908896,0.99893624891854,,1
1484,local,859,0.1,1024,4,1024,256,16,false,false,5,1021.0,8.5264896,0.99297042528996,4.9323064764660005,0
1485,local,860,100.0,64,16,1024,256,16,false,false,5,6710.0,4.5093888,0.99987958172609,,0
1486,local,861,0.1,64,16,1024,256,16,false,false,5,3463.0,2.3281504,0.97616811530785,6.829922027392,0
1487,local,862,100.0,1024,16,1024,256,16,false,false,5,6780.0,56.6299776,0.99942285897085,,0
1488,local,863,0.1,1024,16,1024,256,16,false,false,5,3428.0,28.6126848,0.97641132625139,6.5279681489198005,0
